bmdm_tpm	host_id	host_name
8.169283813	Q99PD7	Slc24a3
8.167970372	Q8BGD0	3830406C13Rik
8.15790877	Q9CWQ3	Xrcc6bp1
8.15318142	Q80UP8	Slc20a2
8.150840195	Q920G8	Slc25a37
8.150224342	Q8BH60	Gopc
8.149140012	Q8BGC1	6030458C11Rik
8.148991974	Q9D6S7	Mrrf
8.144234405	Q811H0	Zbtb42
8.139028374	Q3UVK0	Ermp1
8.136914439	Q99KE3	Dok4
8.136804652	Q8BGS0	Mak16
8.135901067	P81069	Gabpb2
8.129487072	Q7TMJ8	Pik3ip1
8.129226375	Q8CHW1	Thap1
8.122276054	Q8C4V1	Arhgap24
8.121782651	Q9CZU3	Skiv2l2
8.115823747	Q8R3P2	Dtx2
8.111927614	Q9EQ80	Nif3l1
8.11156345	Q922H1	Prmt3
8.105646434	A6H5Z3	Exoc6b
8.101413825	Q6ZPK7	Zfyve28
8.101224619	Q6NXI6	Rprd2
8.098101509	Q9CQL6	Mrpl35
8.096490254	A2AIL4	Ndufaf6
8.095741058	P15327	Bpgm
8.089392033	Q9CWP6	Mospd2
8.085930902	P13011	Scd2
8.085916015	Q640M1	Utp14a
8.081010674	P35294	Rab19
8.078978033	Q9CXE6	Xrcc3
8.076208194	P41274	Tnfsf9
8.070686225	Q8R180	Ero1l
8.06385277	Q6PGC7	Slc35e3
8.059349233	Q8BK75	Elp6
8.057178301	Q91W63	Nmrk1
8.051592958	Q9D024	Ccdc47
8.049147724	Q6PDZ2	Taf1c
8.046489293	Q9EPW9	Tlr6
8.043211884	Q6S7F2	E2f7
8.040944797	Q60738	Slc30a1
8.038310078	Q99PG4	Rgs18
8.033796651	P50636	Rnf19a
8.016684897	Q9JMA2	Qtrt1
8.013453623	Q00609	Cd80
8.006721881	Q5UAK0	Mier1
8.005236352	Q91WC1	Pot1a
8.003774079	Q8R2N0	Ccdc59
7.997113439	Q8BGF3	Wdr92
7.993119396	P48774	Gstm5
7.990049094	Q8CFI0	Nedd4l
7.989062711	Q8BVR6	Rspry1
7.987755535	Q5SSH8	Cyb5d2
7.983681531	Q9D2X0	Ankrd39
7.981409113	Q9Z2P8	Vamp5
7.981073701	P0CAX8	Tagap1
7.979045046	Q60936	Adck3
7.978810738	Q8BGT5	Gpt2
7.972110875	Q9D1R1	Tmem126b
7.970860611	Q80ZU0	Arl5a
7.969924836	Q6WKZ7	Nostrin
7.967540993	Q9QYI5	Dnajb2
7.966066817	Q9DBS9	Osbpl3
7.953759352	Q8R205	Zc3h10
7.951681047	B2RXR6	Ankrd44
7.939191421	Q5I1X5	Ppp1r13l
7.934629286	Q9CZT4	Polr3e
7.934256303	Q7TN58	Tmc8
7.930763068	Q8K1A5	Tmem41b
7.929303029	Q8CGC6	Rbm28
7.923790181	P30412	Ppic
7.922917142	Q8BXZ1	Tmx3
7.921443791	Q9CPW9	Metap1d
7.91211279	A1L3P4	Slc9a6
7.906806209	Q80UF4	Sdccag8
7.905858095	P70345	Bcl2l2
7.905100143	Q80XL7	Mppe1
7.900437009	Q6P9N1	Fam126a
7.899306082	Q8CI11	Gnl3
7.89884363	Q5SS80	Dhrs13
7.892564423	Q91YX5	Lpgat1
7.890811323	Q3UFS0	Zyg11b
7.886515181	Q9CWQ8	Gatsl3
7.883630597	Q8BML1	Mical2
7.873363417	Q80XC2	Trmt61a
7.863568499	P56677	St14
7.858540706	Q6P5B0	Rrp12
7.854011245	Q6PIJ4	Nfrkb
7.84985994	Q5EBG6	Hspb6
7.846436315	Q9CZ82	Med18
7.844351636	Q9D219	Bcl9
7.842737529	P16951	Atf2
7.841391973	Q9DC40	Telo2
7.837406491	Q3USZ8	1190002N15Rik
7.834599113	Q8VEE0	Rpe
7.832866056	Q8CGP5	Hist1h2af
7.829513283	Q8C0V9	Frmd6
7.827873869	O88413	Tulp3
7.827786353	Q8K4F6	Nsun5
7.825579883	Q8BHB4	Wdr3
7.817861659	Q91W45	Paip2b
7.816285401	P70166	Cpeb1
7.80387238	Q80XU8	Lrfn4
7.802274506	Q8CIW6	Slc26a6
7.802038722	Q3UGP9	Lrrc58
7.798270432	P59054	Csrnp1
7.795371814	Q8BMD5	Cdadc1
7.793496323	P51830	Adcy9
7.792479927	Q52KE7	Ccnl1
7.791766709	P70347	Tank
7.77872701	Q9D2X8	9130401M01Rik
7.76918967	Q8VEK3	Hnrnpu
7.765195558	Q8K1M6	Dnm1l
7.760638698	Q9WTK0	Nupr1
7.759891209	E9Q784	Zc3h13
7.751949212	Q8K4L3	Svil
7.744181788	Q8BVF9	Amz1
7.734180229	Q6GQS1	Slc25a23
7.733128769	Q8C0D9	Cep68
7.722759869	Q8R1G2	Cmbl
7.713449738	Q3UK78	Pcgf5
7.713139711	P32958	Rom1
7.71162441	P21274	Bmp2
7.711128235	Q9DAG9	Phf7
7.708334816	Q8BH26	Tmem251
7.706953477	Q9QUK6	Tlr4
7.703907432	Q9CYL5	Glipr2
7.702037816	P97718	Adra1a
7.697883368	P52196	Tst
7.688842196	Q9DCZ4	Apoo
7.686863402	O08586	Pten
7.683724306	Q80VY2	Fam212b
7.678655749	Q9D8N2	Fam45a
7.677748405	Q9DA37	Samd8
7.671187124	B1ARD8	Slfn8
7.670400722	Q6P6L0	Filip1l
7.670341129	D3YUE4	Fam151b
7.668139184	Q9ESN9	Mapk8ip3
7.662476529	Q8CI43	Myl6b
7.65412761	Q8K485	Kctd11
7.646787434	Q9JI70	Mkks
7.642446077	Q8K015	Cenpo
7.635870985	Q69ZF8	Msl2
7.634003489	P47968	Rpia
7.615193181	P62046	Lrch1
7.611601788	Q8C669	Peli1
7.607863242	Q8VDP2	C330007P06Rik
7.607673572	P84228	Hist1h3c
7.607551161	Q7TPN3	Pigv
7.60647034	P56726	Smo
7.603470425	Q9WTV7	Rlim
7.598633666	Q9CX53	Gemin6
7.591020133	Q9CQS9	Haus2
7.588220863	Q61016	Gng7
7.587482427	Q7TN98	Cpeb4
7.585666901	Q9D273	Mmab
7.581707459	P58465	Ctdspl
7.58107355	Q8R2V2	Iffo2
7.578690991	Q91ZW3	Smarca5
7.574787272	Q3U2K0	Fam193b
7.569299591	Q91XA2	Golm1
7.566125046	B2RUR8	Otud7b
7.56242211	Q8BVM4	Adc
7.561168012	Q9WU79	Prodh
7.557309742	Q8BWT5	Dip2a
7.556292465	Q64282	Ifit1
7.555565187	Q80Z37	Topors
7.555439194	Q61043	Nin
7.555041473	Q8C3I8	Fam203a
7.55294547	Q3U1C6	Tatdn3
7.550107221	Q6P6J4	Alkbh2
7.547735363	Q9JIW4	Polm
7.545978066	P53347	Osm
7.543579295	Q80U30	Clec16a
7.542206497	Q8C0M9	Asrgl1
7.541018794	Q8BI66	Zfp526
7.539605592	Q80UW5	Cdc42bpg
7.536547179	Q61823	Pdcd4
7.53246311	Q3TNH5	Fam172a
7.526539559	Q9DB40	Med27
7.521488173	Q61133	Gstt2
7.516775267	Q60769	Tnfaip3
7.506762013	Q8CEE0	Cep57
7.505495093	Q3UME2	Tmem241
7.504097523	Q9WU60	Atrn
7.502050426	Q8K2C6	Sirt5
7.501597249	P97819	Pla2g6
7.501306901	Q9JK24	Ppp2r3c
7.50125577	Q9CR25	Dph2
7.500970271	Q8VE98	Cd276
7.498444913	Q80U70	Suz12
7.497179812	E9Q0S6	Tns1
7.492297548	Q9JIB4	Gtf2h2
7.487565445	Q9JII1	Inpp5e
7.483524558	Q5SSI6	Utp18
7.482758681	Q922G0	Slc25a36
7.482488666	P32240	Ptger4
7.478133436	Q8K301	Ddx52
7.465521832	Q9QXP4	Donson
7.462335515	Q8K288	Tnfaip8l1
7.457344807	Q6ZQE4	Tmem194
7.446674144	E9PV82	Fam53a
7.442708525	Q9CYU6	Dph7
7.442496207	Q8BRF7	Scfd1
7.439755702	Q8C767	Ppp1r3b
7.436526818	Q64261	Cdk6
7.435870065	O35261	E2f3
7.433184059	Q91VJ1	Aim2
7.431541935	Q8R0K4	Ccdc137
7.429127017	Q9D0D3	Mtpap
7.427304905	Q3TLR7	Dtl
7.417466883	Q99PE2	Ankra2
7.411912306	Q9EP53	Tsc1
7.405962498	Q8C3Y4	Kntc1
7.403276465	Q9QZR5	Hipk2
7.402281694	Q8BKU8	Tmem87b
7.398650357	P21550	Eno3
7.398578938	Q9R0X0	Med20
7.397922844	Q8CAK1	Iba57
7.397216104	Q80UN1	Kctd9
7.396411633	Q91YJ5	Mtif2
7.39595715	Q3TA59	Jmjd8
7.395821674	P70188	Kifap3
7.389976436	Q6P1D7	Slx4
7.38823597	B1ATY8	Arl16
7.385554915	Q3UGP8	Alg10b
7.381758038	P97314	Csrp2
7.376678978	Q8VDV8	Mitd1
7.372808505	P61216	Taf13
7.372043681	Q80ZV0	Rnaseh2b
7.368660719	Q8BH47	Sec22a
7.35957612	Q8R2K8	BC028528
7.3595329	Q9CWY3	Setd6
7.358211123	P56371	Rab4a
7.356014461	B1AQJ2	Usp36
7.35568116	Q3URQ0	Tex10
7.349676201	Q4VBD9	Gzf1
7.348553305	D2EAC2	Zbed6
7.342964718	Q99LS3	Psph
7.339139612	P27512	Cd40
7.33670967	Q8BP74	Pstk
7.336166704	Q9Z2A0	Pdpk1
7.336109045	O09008	Mfng
7.331766443	Q91YN1	Fam118a
7.331028922	Q7TNF9	Fam117a
7.330026062	P70257	Nfix
7.314965551	Q07174	Map3k8
7.314766746	Q8K0D0	Cdk17
7.314275285	Q9QXQ1	Pde7b
7.309595577	P19182	Ifrd1
7.29657615	Q8C0D5	Eftud1
7.292212741	Q8R1C6	Mettl22
7.288328487	Q9JHD1	Kat2b
7.287945749	Q9JM54	Pmaip1
7.285972983	Q5F259	Ankrd13b
7.282214711	Q8R3L8	Cdk8
7.279537929	Q3TMX7	Qsox2
7.277588928	A0A0B4J1F4	Arrdc4
7.272540304	E9Q236	Abcc4
7.272483019	Q3ULM6	Uspl1
7.271946307	Q8CH18	Ccar1
7.269983256	Q3UHH8	Gxylt1
7.269230085	Q91VF2	Hnmt
7.260744385	P70191	Traf5
7.257473503	Q9R1K7	Tubd1
7.256522901	Q9WUA6	Akt3
7.248499284	Q8VHQ2	Socs7
7.245587698	Q07139	Ect2
7.236265642	Q63739	Ptp4a1
7.232476188	Q99MK9	Rassf1
7.221268582	Q99J27	Slc33a1
7.219380284	Q9DBL1	Acadsb
7.208409422	P06909	Cfh
7.197033917	Q9QUJ7	Acsl4
7.189366035	F8VPQ2	Arid4a
7.187253319	O88998	Olfm1
7.183687382	P45591	Cfl2
7.179829937	Q99K51	Pls3
7.179760183	Q8BHD8	Pcmtd2
7.179613944	Q8BXB6	Slco2b1
7.169183753	Q99MZ7	Pecr
7.164645233	Q9Z127	Slc7a5
7.16102953	Q6PA06	Atl2
7.160950312	Q8R060	Zwilch
7.154912447	Q8C547	Heatr5b
7.152640313	Q9CQA8	Cep19
7.146586913	Q8K310	Matr3
7.143862845	Q9D4V4	Taf1d
7.14288789	Q4VBD2	Tapt1
7.14189038	Q8BGX1	Pced1b
7.139257768	Q921U8	Smtn
7.136892273	P17156	Hspa2
7.132313996	Q5SSW2	Psme4
7.131956903	Q9R0L1	Hsf4
7.131222788	Q9D799	Mtfmt
7.128772829	Q9R022	Dnajc12
7.12045527	Q6NVF0	Ocrl
7.119701172	Q9D7E3	Ovca2
7.11516713	Q8BUV3	Gphn
7.110807973	Q9JJY4	Ddx20
7.108660809	Q8BX17	Gemin5
7.104713362	Q9D818	Sapcd2
7.104233173	Q8K1K9	Hinfp
7.102140428	P12813	Nr4a1
7.095575471	Q3U0K8	Ogfod1
7.095509771	Q922Q5	Slc35b3
7.08922938	Q8K449	Abca9
7.087443252	Q8BW70	Usp38
7.074522087	O08800	Serpinb8
7.071791336	Q4VA36	Ccdc84
7.068722269	Q811C2	Atg4c
7.059047163	Q61235	Sntb2
7.055053247	Q811D0	Dlg1
7.052637037	P16332	Mut
7.046525036	Q99NI3	Gtf2ird2
7.044755075	P43277	Hist1h1d
7.043332447	Q9DBM1	Gpatch1
7.043262952	Q91XQ6	Laptm4b
7.04210801	Q8VH37	Hdac8
7.039165993	Q75N73	Slc39a14
7.031368189	Q8JZV9	Bdh2
7.028738512	Q8CI33	Cwf19l1
7.020236733	Q91ZR3	Crebzf
7.015439978	Q9R0A0	Pex14
7.014851558	Q3U3F9	Gpr160
7.01444108	Q9WVD4	Clcn5
7.013955962	Q5U430	Ubr3
7.013281834	Q8BZW8	Nhlrc2
7.008472096	Q9Z1P8	Angptl4
7.007223077	Q7TST3	Samd10
7.007133597	Q8BXT9	Sec22c
7.000576651	Q91VY6	Cytip
6.99617037	Q60989	Xiap
6.994959049	A2RSJ4	Uhrf1bp1l
6.986969882	Q6PCM1	Kdm3a
6.984594299	Q8QZX0	Sbk1
6.982005826	Q8C0D4	Arhgap12
6.980849394	Q9CW03	Smc3
6.978330962	Q9D968	Hcfc2
6.977563776	Q8BMK1	Mettl2
6.976086762	Q8BH07	Arl6ip6
6.955115316	Q8VIG1	Rest
6.947128744	Q6P5D8	Smchd1
6.945606146	Q8BNN1	Spata2l
6.940435333	Q8K273	Mmgt1
6.937802686	Q9JMG2	C1galt1c1
6.937059557	P58871	Tnks1bp1
6.935567737	Q8CAA7	Pgm2l1
6.930336358	Q8CG48	Smc2
6.926102809	B8JK39	Itga9
6.922123054	Q9R1S8	Capn7
6.914543312	Q3UG20	Kmt2e
6.901142795	P20664	Prim1
6.900882455	Q9ERU3	Zfp422
6.898466097	Q3UYI6	Fuz
6.894785603	Q9D5K4	S100pbp
6.892439585	Q5RJG1	Nol10
6.889965815	Q9QYC1	Pcnx
6.881592343	Q8R1B0	Stac2
6.879116195	Q6IR34	Gpsm1
6.8757915	Q9QZQ1	Mllt4
6.87150916	Q9D168	Ints12
6.86765302	Q8VI94	Oasl1
6.86480384	Q91VL8	Terf2ip
6.863255775	Q14CH7	Aars2
6.854139649	Q3U145	Tmem64
6.84844973	Q8BIX9	Ficd
6.848427832	Q9CQ90	1110059E24Rik
6.846212575	Q9ESK3	Capn10
6.844913745	O54949	Nlk
6.84371944	Q5SF07	Igf2bp2
6.842598024	Q14C51	Ptcd3
6.840205571	Q9Z0N2	Eif2s3y
6.839715751	Q8VEG4	Exd2
6.83429182	P70451	Fer
6.826365647	Q8BHR8	1110051M20Rik
6.822513005	Q9DCN7	Rnft1
6.818602756	Q01705	Notch1
6.815955985	Q5XF89	Atp13a3
6.81434125	Q3UZY0	Sfi1
6.810683806	E9Q5K9	Ythdc1
6.800560823	Q80UN9	Trit1
6.797308918	P30415	Nktr
6.794533104	Q8VBW5	Bbx
6.789576486	Q9JLY0	Socs6
6.787173412	Q9CR55	4921524J17Rik
6.785573907	Q9CX11	Utp23
6.785196029	Q80V85	Trim62
6.780535728	Q3UM45	Ppp1r7
6.777981651	Q8BTW8	Cdk5rap1
6.77728641	Q8VDM1	Zgpat
6.776164133	Q8BQN6	Zfp146
6.77579483	Q9D8U7	Dtwd1
6.770594047	Q91YU6	Lzts2
6.77014057	Q9JL25	Rgs1
6.762632776	Q6SKR2	N6amt1
6.752804567	A6PWY4	Wdr76
6.751510531	Q925J9	Med1
6.745439704	P0DJI6	Fcor
6.744118727	P61807	Snn
6.73592805	Q0VBB0	Prelid2
6.734032779	Q8BXJ9	Tmem62
6.733634564	P51942	Matn1
6.73352453	P33766	Fpr1
6.731513393	Q9D1E8	Agpat5
6.728853826	Q8BL66	Eea1
6.728328777	Q8R326	Pspc1
6.728181001	Q3UD82	Parp8
6.724073919	Q9CQ39	Med21
6.716835149	Q61420	Slc35a1
6.711952347	D3Z5S8	Fam46a
6.710414134	Q8BR70	Yipf6
6.709863934	Q3UHK8	Tnrc6a
6.708802941	Q505B7	Zbtb8os
6.705715207	Q9JI57	Gtf2ird1
6.705457775	O35551	Rabep1
6.702777948	Q14BV6	Ydjc
6.698468164	O88396	Grpel2
6.696850613	Q3TDN0	Disp1
6.688194819	P58459	Adamts10
6.687792402	Q9D009	Lipt2
6.687550974	Q8C739	Fam110b
6.683566542	P17515	Cxcl10
6.671478759	Q80X66	Btbd10
6.67028824	Q9DC22	Dcaf6
6.669336047	Q3V384	Lace1
6.660768245	Q3UUG6	Tbc1d24
6.65543104	Q80TJ7	Phf8
6.653349494	Q3TPX4	Exoc5
6.651580807	P22518	Clk1
6.650246453	Q3UN02	Lclat1
6.649017785	Q9D6G5	Tmem138
6.644740089	D3YY91	Lrr1
6.640514605	Q6PEB6	Mob4
6.638525751	Q8VIJ8	Nprl3
6.637468934	O88673	Dgka
6.636994972	Q8BV13	Cops7b
6.634519103	Q8C4X2	Csnk1g3
6.633313083	Q8C6L5	Mb21d1
6.632494344	O88520	Shoc2
6.630911703	Q80WT4	Gpr176
6.623135213	A2A5Z6	Smurf2
6.621323679	O35963	Rab33b
6.616117821	Q3TZ87	9-Mar
6.613705026	Q9CY52	Thg1l
6.61359771	Q64314	Cd34
6.611367953	Q64511	Top2b
6.609369989	Q8JZM0	Tfb1m
6.609300561	Q9CWV7	Zswim1
6.6092298	G3X9J0	Sipa1l3
6.608399306	Q9ERU9	Ranbp2
6.607582664	Q8CB62	Cntrob
6.607418813	P70375	F7
6.60533333	Q3KQJ0	Tmem69
6.602676172	Q9R016	Naip5
6.594230681	Q9D8Y8	Ing5
6.591840494	Q80U12	Sgsm2
6.586091223	Q9QXV1	Cbx8
6.583536288	A2AKQ0	Slc35d1
6.582256103	P56695	Wfs1
6.58188791	Q61286	Tcf12
6.575730432	Q3TA38	Tmem120b
6.57376365	Q8BGK6	Slc7a6
6.57137733	Q505F1	Nr2c1
6.568952085	P35329	Cd22
6.562838548	O70374	Cbfa2t2
6.55737236	Q9D114	Hddc3
6.55449261	Q99MI1	Erc1
6.554078745	Q9D2C2	Saal1
6.553488706	Q8VCA8	Scrn2
6.54984454	Q9DAX9	Appbp2
6.545653395	Q6PG95	Cramp1l
6.544839291	Q60670	Sik1
6.54165299	Q9CX48	Zcchc10
6.529272079	Q3U827	Rnf180
6.528740872	Q7TN73	Casd1
6.5273109	Q810Q5	AA467197
6.526652567	Q91YD4	Trpm2
6.526133976	Q6NVE9	Pptc7
6.525916406	Q5DTT4	Rgag4
6.521520867	B2KF05	Brpf3
6.516712857	Q8R1H8	Batf2
6.514485777	Q91YD3	Dcp1a
6.507946262	Q9CY94	Gins3
6.504785207	Q9DBQ7	Scyl3
6.494643373	Q61026	Ncoa2
6.494599793	Q5RJI4	Pkdcc
6.493715963	Q91V93	Rhobtb2
6.492946228	A2AJT4	Pnisr
6.491900954	Q80X90	Flnb
6.488913763	Q80W37	Snupn
6.487694811	Q8BMS4	Coq3
6.48332547	G3X9K3	Arfgef1
6.48239914	A2AIG8	Accs
6.481078473	Q05A36	Mex3c
6.478714162	Q7M760	Zranb1
6.47809576	Q9JI39	Abcb10
6.478058153	Q9JJ04	B4galt4
6.472434574	Q60674	Nr1d2
6.470145756	Q8C129	Lnpep
6.468460721	Q5SSK3	Tefm
6.467410524	Q9ERI5	Jmjd6
6.465168051	Q9DBR3	Armc8
6.463701041	P58196	Plscr4
6.462609338	Q9DC04	Rgs3
6.458699926	Q9WTS2	Fut8
6.457904562	Q9CVD2	Atxn3
6.455441496	P70297	Stam
6.449686721	Q6PCX9	Trim37
6.446124069	E9Q942	Smim13
6.437112171	Q9D6I7	Fam69a
6.435382754	A2A8U2	Tmem201
6.434384687	Q9CY28	Gtpbp8
6.429820059	Q7TMX5	Shq1
6.429112628	Q9D1Z3	Fam173b
6.421984739	Q6WQJ1	Dagla
6.417392294	Q9D1R2	Kti12
6.411835277	Q9Z207	Diap3
6.408089284	Q8CFL8	Zswim3
6.404912547	Q80X44	Zbtb24
6.403484718	Q8VC60	Glb1l
6.400080514	Q8CGE9	Rgs12
6.39422666	P40201	Chd1
6.388449185	Q80UY1	2410127L17Rik
6.387981204	P05480	Src
6.387735101	Q3TB82	Plekhf1
6.377556127	Q9CZP7	Cdc37l1
6.374134048	Q61216	Mre11a
6.373754435	Q9CQJ4	Rnf2
6.373330775	Q9QXX8	Nufip1
6.371171416	Q91YM2	Arhgap35
6.369837523	Q9JI58	Raet1d
6.368905353	Q65Z95	Ypel2
6.36667567	Q9D832	Dnajb4
6.366203413	Q5SPW0	Vps54
6.366052362	Q922Q2	Riok1
6.36355486	Q8QZR5	Gpt
6.362626659	Q8C4S8	Dennd2a
6.360038478	B1AUE5	Pex10
6.358594373	P33174	Kif4
6.358258081	Q5SSF7	Fam46c
6.352016664	Q9D4H8	Cul2
6.351248211	P02772	Afp
6.34670735	Q8R5K2	Usp33
6.341945658	Q66GT5	Ptpmt1
6.341626758	Q69ZK6	Jmjd1c
6.340147286	O35638	Stag2
6.339972487	P63154	Crnkl1
6.338239878	Q3UYI5	Rgl3
6.331683735	A2A5K6	Zfp335
6.32661993	Q91VB4	Hps3
6.321307641	Q99LH4	Zfp672
6.314867669	Q08642	Padi2
6.313252753	Q03157	Aplp1
6.311382403	Q6DFV1	Ncapg2
6.310607036	Q9D925	Lyzl4
6.309823136	Q6NXH3	Gpbp1
6.299548809	Q8BFX3	Kctd3
6.297258531	Q505D1	Ankrd28
6.295145276	Q8C5D8	Pias2
6.286340414	P55097	Ctsk
6.285916696	Q8BLV3	Slc9a7
6.282251588	Q9EPK7	Xpo7
6.281404042	Q80WG5	Lrrc8a
6.281099352	Q9D1E5	Lmbr1l
6.262859613	Q9EP73	Cd274
6.259722182	O08811	Ercc2
6.252500161	Q9CWU2	Zdhhc13
6.251898704	Q64521	Gpd2
6.244109217	Q8K3M5	Cables2
6.23780569	Q9ESN5	Cenpk
6.237579429	P70343	Casp4
6.234783636	Q9CVI2	Fam133b
6.233971358	P11672	Lcn2
6.229571432	Q8BS90	Bora
6.22485508	Q8CIV8	Tbce
6.210687875	Q8C0T5	Sipa1l1
6.210478991	Q6P3Z3	Thap4
6.208554642	P00375	Dhfr
6.206385975	Q8C753	D430042O09Rik
6.203110725	Q9R1C7	Prpf40a
6.203037688	P70704	Atp8a1
6.20060399	Q9JK91	Mlh1
6.199780713	Q8BTG3	Tcp11l1
6.193501902	Q9CXE2	Bcl7a
6.192290931	Q9EPK2	Rp2h
6.191096395	Q9ET54	Palld
6.190735675	Q80VM4	Zfp579
6.189990762	Q9CQH8	Rpp14
6.188880956	Q60803	Traf3
6.187442464	Q80XP8	Fam76b
6.1866843	Q6ZWR6	Syne1
6.186554625	Q9D0D5	Gtf2e1
6.184442786	Q8BFU3	Rnf214
6.183901822	Q9JK30	Orc3
6.182881971	Q0VDT2	Zfp367
6.181288868	Q8BV49	Pyhin1
6.172216756	B1ARD6	Slfn9
6.16905266	P31324	Prkar2b
6.167234895	Q5SUF2	Luc7l3
6.165704447	B1AUR6	Mms22l
6.163148881	Q6PE54	Dhx40
6.162957661	Q6ZQL4	Wdr43
6.162651178	Q80X71	Tmem106b
6.162355065	P68433	Hist1h3a
6.152483861	Q8VCK5	Klhl20
6.150653899	Q6PDH0	Phldb1
6.141543824	Q62053	Ptger2
6.137775723	Q3U4G0	BC052040
6.137061851	Q8VHK1	Caskin2
6.13687741	Q3U108	Arid5a
6.136041541	C3VPR6	Nlrc5
6.134949901	E9PYH6	Setd1a
6.133723169	Q8K203	Neil3
6.130069882	Q61818	Rai1
6.127940425	Q6GQX2	Nckap5l
6.125833597	P42337	Pik3ca
6.119100899	Q7M759	Abhd17b
6.114850528	Q78PG9	Ccdc25
6.114684761	Q922J9	Far1
6.110599521	Q811B5	Prr3
6.107935261	Q8C7D2	Crbn
6.106662741	Q9CXK9	Rbm33
6.100898597	Q8VC66	Ssx2ip
6.097484085	Q9JLQ0	Cd2ap
6.097142888	Q8CHE4	Phlpp1
6.090064138	P07750	Il4
6.08900391	P51949	Mnat1
6.08899081	Q00420	Gabpb1
6.085752931	Q6NWV3	Ift122
6.085449551	Q920R0	Als2
6.079843084	Q8VEL0	Mospd1
6.077813006	B2RUJ5	Apba1
6.07588568	Q571I4	D8Ertd82e
6.075237802	Q925N2	Sfxn2
6.074622195	P51163	Uros
6.073259122	Q562D6	5830415F09Rik
6.072704417	Q6PHS6	Snx13
6.071356562	P49919	Cdkn1c
6.068534211	Q69ZL1	Fgd6
6.067717554	Q8CCS6	Pabpn1
6.065788611	Q8R070	Slc37a1
6.063177652	Q9JL70	Fanca
6.061836011	Q8JZN5	Acad9
6.059375531	P47856	Gfpt1
6.059180147	Q99JF8	Psip1
6.057553361	Q8BSM5	Gab3
6.055981238	Q9D8T3	Rhebl1
6.05557059	Q8CC84	Lysmd4
6.048530781	Q6A085	Zfp629
6.041547973	Q7TT23	4930402H24Rik
6.035105345	Q8BZA9	9630033F20Rik
6.034593937	Q8BG95	Ppp1r12b
6.033402763	P58801	Ripk2
6.031203163	O70445	Bard1
6.029828814	Q61502	E2f5
6.029678802	Q9D8W7	Ociad2
6.012605224	Q9CQQ4	Gemin2
6.00612762	Q61136	Prpf4b
6.005588751	Q8BTP0	Pigz
6.005400633	Q9JHQ0	Anxa9
6.003588937	P97358	Taf1b
6.001119208	Q9D665	Sdr42e1
6.000634309	Q3TFQ1	Spryd7
6.000300637	Q9CQE6	Asf1a
5.99699805	P97872	Fmo5
5.994766934	P52795	Efnb1
5.989679083	Q9CWQ0	Dph5
5.989140718	Q8BM72	Hspa13
5.981828257	Q9ESC8	Aff4
5.980930798	Q5HZG4	Taf3
5.978544003	P31809	Ceacam1
5.978013154	Q7TQG0	Zbtb5
5.970767961	Q6P3A8	Bckdhb
5.957857265	Q9ESG6	P2ry14
5.955525357	Q9QYC7	Ggcx
5.954141811	Q69ZK7	Fam214a
5.95076052	Q9WUT3	Rps6ka2
5.950705035	Q4PJX1	BC003331
5.946926862	Q6ZPV2	Ino80
5.946892488	P10749	Il1b
5.946136655	P48754	Brca1
5.934502374	E9PZM4	Chd2
5.934397319	Q9D2Q2	Trmt44
5.934375976	P32883	Kras
5.9319333	Q69ZZ6	Tmcc1
5.929373728	Q6NXW6	Rad17
5.914509372	Q5DTT2	Psd
5.910934033	Q80VY9	Dhx33
5.906121123	Q91XL2	Lnx2
5.901697181	Q5HZK1	Cep44
5.897226146	A2AR02	Ppig
5.896759796	Q8CH25	Sltm
5.871005001	O54804	Chka
5.87096587	O88851	Rbbp9
5.870314702	Q925F4	Ubox5
5.866013231	Q8BZH4	Pogz
5.863967317	Q61907	Pemt
5.857574998	Q60809	Cnot7
5.857144549	P43352	Rad52
5.856063328	Q8VCL5	Slc17a9
5.855727062	Q3TMH2	Scrn3
5.851927024	Q9EPA7	Nmnat1
5.85065902	P61092	Siah1a
5.85062025	Q9Z282	Gpr132
5.834732259	Q9DC48	Cdc40
5.831762584	Q8BHS6	Armcx3
5.828930877	Q8R502	Lrrc8c
5.827580076	Q9Z2D6	Mecp2
5.824298758	Q8BN21	Vrk2
5.823998592	Q8K0S5	Rtn4rl1
5.822665876	Q6PGC1	Dhx29
5.820102957	Q3UMB9	A230046K03Rik
5.817250897	Q9CZN8	Qrsl1
5.813935247	Q9D0I4	Stx17
5.806835593	P54103	Dnajc2
5.794034114	Q8BMA3	Cnksr3
5.793555615	Q9D4F2	Ppapdc2
5.786772752	Q8CJF8	Ago4
5.784579096	Q9D131	1110032A03Rik
5.783194947	Q6ZQ18	Efr3b
5.781082968	Q3TPR7	Tmem184c
5.779313377	Q3U8K7	Suv420h1
5.777415643	Q8R216	Sirt4
5.774528149	Q8K045	Pkn3
5.773426753	Q80UK0	Sestd1
5.77159992	P15532	Nme1
5.771112879	Q8CE64	Zfp276
5.770966276	Q62074	Prkci
5.760481177	Q3U1V6	Uevld
5.753360223	Q7TPS5	C2cd5
5.752134246	Q9D9K3	Aven
5.739818704	O88623	Usp2
5.738572465	Q08376	Zbtb14
5.736036083	Q8R4V5	Oit3
5.735228986	A1L0T3	Srcrb4d
