organism,strategy,settings,metric,runs,conclusive,pass_rate,observed,observed_low,observed_high,chance,skill,skill_low,skill_high,seconds
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""10, 30"", ""selection"": ""eom, leaf"", ""target"": ""lopit_unified""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,1.0,0.1498403699517165,0.06216933176849196,0.23751140813494107,0.06338260787102015,0.09361748057820428,0.04292743431184003,0.14430752684456852,50.652
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""10, 30"", ""selection"": ""eom, leaf"", ""target"": ""screen_any_phenotype""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.7039747655241648,0.6784666141909629,0.7294829168573668,0.7037148832800459,0.00025683146783643263,-0.012230563374490954,0.012744226310163817,60.476
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""10, 30"", ""selection"": ""eom, leaf"", ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,1.0,0.39433796090666984,0.30556803862613097,0.4831078831872087,0.297855242156429,0.1387707102558422,0.08288441390844284,0.19465700660324156,59.46999999999999
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""15, 50"", ""selection"": ""eom, leaf"", ""target"": ""compartment""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.6,0.09437021828256152,0.0621254517269237,0.12661498483819933,0.03329073501388915,0.06331213243238333,0.04101776890272689,0.08560649596203977,49.472
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""15, 50"", ""selection"": ""eom, leaf"", ""target"": ""dtm_class""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.543679855524775,0.3587328586213966,0.7286268524281535,0.5085160912207015,0.07498558886703231,0.04871174068616348,0.10125943704790115,57.132000000000005
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""15, 50"", ""selection"": ""eom, leaf"", ""target"": ""lopit_unified""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,1.0,0.17722834644282648,0.0878640129758643,0.26659267990978863,0.08509291507917653,0.10138760800085311,0.0448998615642198,0.15787535443748643,48.992000000000004
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""15, 50"", ""selection"": ""eom, leaf"", ""target"": ""screen_any_phenotype""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.6979563964389343,0.666826256049228,0.7290865368286406,0.6971140987322009,0.0019649213530133275,-0.01996764919040336,0.023897491896430017,69.752
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""15, 50"", ""selection"": ""eom, leaf"", ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.6,0.3676181673188396,0.2696899861941353,0.4655463484435439,0.2883668340389519,0.11381453571588836,0.03617992884161002,0.1914491425901667,63.94200000000001
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""25, 100"", ""selection"": ""eom, leaf"", ""target"": ""compartment""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.8,0.0945020135838542,0.06865240714661985,0.12035162002108854,0.03679743080570522,0.05999027739133681,0.04470293698995779,0.07527761779271583,47.550000000000004
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""25, 100"", ""selection"": ""eom, leaf"", ""target"": ""dtm_class""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.6580111379089496,0.6395815793674668,0.6764406964504324,0.628527316368235,0.07838119210005882,0.053924963949191315,0.10283742025092633,64.964
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""25, 100"", ""selection"": ""eom, leaf"", ""target"": ""lopit_unified""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,1.0,0.14408666452880278,0.10401766209754726,0.1841556669600583,0.055501076325803,0.09397690019394114,0.06475653310094703,0.12319726728693525,63.302
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""25, 100"", ""selection"": ""eom, leaf"", ""target"": ""screen_any_phenotype""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.6986232793792625,0.6733359898930362,0.7239105688654888,0.6969824150319797,0.00454271825159549,-0.01751056265937296,0.026595999162563944,64.96000000000001
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""25, 100"", ""selection"": ""eom, leaf"", ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.8,0.3789421415022115,0.2541801096790554,0.5037041733253675,0.2919039204305611,0.1256893244993593,0.05125033456434169,0.2001283144343769,62.842000000000006
Tg,label_outliers,"{""k"": 15, ""target"": ""compartment""}",AUROC of surprise for the swapped labels,5,5,1.0,0.8041192147496578,0.7860149586062438,0.8222234708930717,0.5001183700812629,0.6080771391231236,0.5707032990300105,0.6454509792162366,2.738
Tg,label_outliers,"{""k"": 15, ""target"": ""dtm_class""}",AUROC of surprise for the swapped labels,5,5,1.0,0.8976732086864156,0.8912967376167171,0.9040496797561142,0.4975386980826345,0.7963570747390419,0.7839529176551113,0.8087612318229725,3.152
Tg,label_outliers,"{""k"": 15, ""target"": ""lopit_unified""}",AUROC of surprise for the swapped labels,5,5,1.0,0.8152894156560089,0.7965799578636252,0.8339988734483925,0.4973512809725527,0.6325208301772677,0.5955588761787874,0.6694827841757479,1.966
Tg,label_outliers,"{""k"": 15, ""target"": ""screen_any_phenotype""}",AUROC of surprise for the swapped labels,5,5,1.0,0.6685588558855886,0.628585307350647,0.7085324044205302,0.49529372937293725,0.34186211871195843,0.24549494579281123,0.43822929163110563,1.108
Tg,label_outliers,"{""k"": 15, ""target"": ""stage_enriched_derived""}",AUROC of surprise for the swapped labels,5,5,1.0,0.9044412242058891,0.8921993723841027,0.9166830760276755,0.49781776025968005,0.8098329287218519,0.7874741870422032,0.8321916704015005,2.04
Tg,label_outliers,"{""k"": 5, ""target"": ""compartment""}",AUROC of surprise for the swapped labels,5,5,1.0,0.7933358576296857,0.7740637248483148,0.8126079904110567,0.499951060204468,0.5866834403355005,0.5477959968974448,0.6255708837735561,3.024
Tg,label_outliers,"{""k"": 5, ""target"": ""dtm_class""}",AUROC of surprise for the swapped labels,5,5,1.0,0.8936076878130589,0.8888245019216086,0.8983908737045092,0.4976260710351073,0.7882235531003382,0.7789655647495569,0.7974815414511195,3.5700000000000003
Tg,label_outliers,"{""k"": 5, ""target"": ""lopit_unified""}",AUROC of surprise for the swapped labels,5,5,1.0,0.8073951140254163,0.7935695059678552,0.8212207220829774,0.49821502350142166,0.6161226788236231,0.5878134523041012,0.6444319053431451,2.4979999999999998
Tg,label_outliers,"{""k"": 5, ""target"": ""screen_any_phenotype""}",AUROC of surprise for the swapped labels,5,5,1.0,0.666930693069307,0.614902177547306,0.7189592085913079,0.49299669966996695,0.34273119649807693,0.24334211831892125,0.4421202746772326,1.654
Tg,label_outliers,"{""k"": 5, ""target"": ""stage_enriched_derived""}",AUROC of surprise for the swapped labels,5,5,1.0,0.9003686529098076,0.8901953489616146,0.9105419568580007,0.4973536691398099,0.8018497367187154,0.7830787111481021,0.8206207622893287,2.184
Tg,label_outliers,"{""k"": 50, ""target"": ""compartment""}",AUROC of surprise for the swapped labels,5,5,1.0,0.797558762706434,0.7783936013749585,0.8167239240379095,0.49972697550461653,0.5952424973563473,0.5553320811000287,0.6351529136126658,2.71
Tg,label_outliers,"{""k"": 50, ""target"": ""dtm_class""}",AUROC of surprise for the swapped labels,5,5,1.0,0.8950615301584752,0.8896394656511873,0.9004835946657631,0.4974985790684679,0.7911659908646763,0.7803311635378872,0.8020008181914654,3.4099999999999993
Tg,label_outliers,"{""k"": 50, ""target"": ""lopit_unified""}",AUROC of surprise for the swapped labels,5,5,1.0,0.8055638890500785,0.7881671156193107,0.8229606624808462,0.4976007224511112,0.6130088232362041,0.5794261866265993,0.6465914598458089,2.582
Tg,label_outliers,"{""k"": 50, ""target"": ""screen_any_phenotype""}",AUROC of surprise for the swapped labels,5,5,0.8,0.6707590759075908,0.6150408987589271,0.7264772530562544,0.5005214521452145,0.3387451439435769,0.20727100899095713,0.4702192788961967,1.5979999999999999
Tg,label_outliers,"{""k"": 50, ""target"": ""stage_enriched_derived""}",AUROC of surprise for the swapped labels,5,5,1.0,0.8951281010897286,0.8826881930451954,0.9075680091342618,0.49800321701831674,0.7912238775288305,0.7689805052465156,0.8134672498111454,1.9199999999999995
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.2, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.11293375394321765,0.10574679959294492,0.12012070829349039,0.026435331230283916,0.08882808625688103,0.07838226089578774,0.09927391161797432,2.5959999999999996
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.2, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,1.0,0.32989183874139627,0.3181812952921374,0.34160238219065514,0.2034119960668633,0.15880142671226896,0.14778676580666972,0.1698160876178682,2.4259999999999997
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.2, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.24360587002096432,0.2264720186335039,0.2607397214084247,0.06865828092243187,0.18783398642044893,0.16947412688438854,0.20619384595650933,2.562
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.2, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.4,0.4625,0.4515251370864365,0.47347486291356355,0.4035,0.09876348476831824,0.0767863941237054,0.12074057541293108,1.13
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.2, ""target"": ""stage_enriched_derived""}",,5,0,0.0,,,,,,,,1.014
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.5, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.12681388012618297,0.12051154442576618,0.13311621582659977,0.03318611987381703,0.09682481104892227,0.0873249205252422,0.10632470157260233,2.742
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.5, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,1.0,0.34041297935103243,0.3280929896301104,0.35273296907195445,0.2244346116027532,0.14954653325219724,0.13474506077224502,0.16434800573214947,2.266
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.5, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.24612159329140462,0.22206255830394106,0.2701806282788682,0.07654088050314464,0.18362850740032133,0.15736219734638668,0.20989481745425598,2.312
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.5, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.4525,0.42947893333760023,0.4755210666623998,0.41174999999999995,0.0688946511226953,0.02273107631405532,0.11505822593133527,1.1960000000000002
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.5, ""target"": ""stage_enriched_derived""}",,5,0,0.0,,,,,,,,1.0159999999999998
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.8, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.13144058885383808,0.1234986884926455,0.13938248921503066,0.03722397476340694,0.09784772565869437,0.08774767549926984,0.1079477758181189,2.5620000000000003
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.8, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,1.0,0.3413962635201573,0.3278653685643815,0.3549271584759331,0.2347099311701082,0.13942557161673894,0.12428269589492155,0.15456844733855632,2.734
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.8, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.24842767295597484,0.22776645187956407,0.2690888940323856,0.080083857442348,0.1829906866777843,0.1602057593257466,0.20577561402982197,2.258
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.8, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.45000000000000007,0.41529443618502765,0.4847055638149725,0.41775,0.05487981981236613,-0.01016203730141349,0.11992167692614575,1.1
Tg,layer_propagation,"{""layer"": ""coexpression"", ""restart"": 0.8, ""target"": ""stage_enriched_derived""}",,5,0,0.0,,,,,,,,1.216
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.2, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.036382754994742375,0.03171155397653368,0.04105395601295107,0.018843322818086226,0.017872769879677352,0.012421466718827327,0.023324073040527377,3.272
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.2, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,1.0,0.3323500491642084,0.3152029112046645,0.34949718712375233,0.1836971484759095,0.18215064705551326,0.1663177680295919,0.19798352608143463,3.1279999999999997
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.2, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.4,0.11761006289308176,0.11237148722289725,0.12284863856326628,0.0681970649895178,0.05302317404535969,0.046576085091474435,0.05947026299924494,2.4699999999999998
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.2, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.515,0.46423013707138494,0.5657698629286151,0.5137499999999999,0.002793921451402831,-0.07650575010173272,0.08209359300453839,1.1520000000000001
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.2, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.8,0.38493723849372385,0.35409216930579346,0.41578230768165425,0.3028033472803347,0.1177249965791228,0.0708538909791026,0.164596102179143,1.444
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.5, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.04016824395373291,0.037337683067993795,0.04299880483947203,0.023091482649842274,0.01748073686565895,0.01530567379367927,0.01965579993763863,2.804
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.5, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,1.0,0.30245821042281223,0.2944359028400746,0.3104805180055499,0.18543756145526055,0.14366377907487998,0.1360607271740224,0.15126683097573757,3.012
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.5, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.11509433962264151,0.11136731175115434,0.11882136749412868,0.07643605870020964,0.041854828146616986,0.03743867899099018,0.04627097730224379,2.636
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.5, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.5425,0.5035431012368662,0.5814568987631338,0.52125,0.04437437975804658,-0.009185245621413818,0.09793400513750698,1.006
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.5, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.8,0.38661087866108784,0.35111741753699927,0.4221043397851764,0.3121338912133891,0.1083635755681019,0.06068386757524678,0.15604328356095704,1.212
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.8, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.04164037854889589,0.03863456867404098,0.04464618842375081,0.025783385909568877,0.016277052789446012,0.013607785337182373,0.01894632024170965,3.2600000000000002
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.8, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,1.0,0.2834808259587021,0.27749028166034045,0.28947137025706376,0.182015732546706,0.1240370924353591,0.11721389627829193,0.13086028859242627,3.108
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.8, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.11006289308176101,0.10493874627948982,0.1151870398840322,0.07951781970649895,0.033174922103230337,0.026374578671280874,0.0399752655351798,2.39
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.8, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.5525,0.5005574683158216,0.6044425316841784,0.52025,0.0667975063758319,-0.033069895691862916,0.16666490844352672,1.044
Tg,layer_propagation,"{""layer"": ""cofitness"", ""restart"": 0.8, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.6,0.37615062761506274,0.3380885741797196,0.4142126810504059,0.31376569037656904,0.09100324196612838,0.03959186969251196,0.1424146142397448,1.446
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.2, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.017245005257623555,0.014239195382768641,0.020250815132478468,0.002944269190325973,0.01434089848124078,0.010836439519982454,0.017845357442499103,2.294
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.2, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.01032448377581121,0.006980888000696874,0.013668079550925544,0.006617502458210423,0.003732795645870758,0.001423852748415417,0.006041738543326099,2.082
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.2, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.02809224318658281,0.020315642087633562,0.03586884428553206,0.003962264150943397,0.024221661153897466,0.01565258366523376,0.03279073864256117,1.75
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.2, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.0125,-0.0030207999775470513,0.028020799977547053,0.007000000000000001,0.00556968730930478,-0.0011637868896517307,0.01230316150826129,0.874
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.2, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.009623430962343096,0.0031034479057516677,0.016143414018934526,0.006108786610878661,0.0035360281606314375,-0.001221106515918257,0.008293162837181131,1.12
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.5, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.019137749737118823,0.01588673141701911,0.022388768057218535,0.002986330178759201,0.01619839962170815,0.012529278270494184,0.019867520972922114,2.1239999999999997
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.5, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.01160275319567355,0.007494073920271628,0.015711432471075475,0.006686332350049165,0.004950948324801245,0.0018743371348206358,0.008027559514781854,2.1479999999999997
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.5, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.028511530398322847,0.020626765535668126,0.03639629526097757,0.004696016771488469,0.023924176294327488,0.015433018764646823,0.03241533382400815,1.858
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.5, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.0125,-0.0030207999775470513,0.028020799977547053,0.007000000000000001,0.00556968730930478,-0.0011637868896517316,0.01230316150826129,0.86
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.5, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.009623430962343096,0.0031034479057516677,0.016143414018934526,0.0063179916317991636,0.003322980823745432,-0.002696556780374039,0.009342518427864903,1.15
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.8, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.019978969505783387,0.016780816795390882,0.02317712221617589,0.0028811777076761303,0.017146615368731806,0.013848645039704248,0.020444585697759365,2.1
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.8, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.011996066863323501,0.007255701714751243,0.016736432011895758,0.006892822025565388,0.005140339161009129,0.0014490532077517859,0.00883162511426647,2.322
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.8, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.028511530398322847,0.020626765535668126,0.03639629526097757,0.004947589098532495,0.02367721438609607,0.015122696983380882,0.03223173178881126,1.83
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.8, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.0125,-0.0030207999775470513,0.028020799977547053,0.007000000000000001,0.005569687309304779,-0.0011637868896517325,0.01230316150826129,0.8960000000000001
Tg,layer_propagation,"{""layer"": ""comention"", ""restart"": 0.8, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.009623430962343096,0.003103447905751667,0.016143414018934526,0.006192468619246862,0.0034509124154928203,-0.0020814136635615406,0.008983238494547182,1.1039999999999999
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.2, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.10725552050473186,0.0972267064773035,0.11728433453216022,0.01249211356466877,0.09596857798670114,0.0872169891557752,0.10472016681762708,2.1439999999999997
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.2, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.0952802359882006,0.09293971894562056,0.09762075303078063,0.054257620452310716,0.043359527261400764,0.03807636158454074,0.04864269293826079,2.186
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.2, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.149895178197065,0.1388512909884476,0.1609390654056824,0.0229769392033543,0.12991585615627255,0.12149223195264561,0.13833948035989949,1.8560000000000003
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.2, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.14,0.10294459793666733,0.1770554020633327,0.13474999999999998,0.006193032630302864,-0.012707531120207526,0.02509359638081325,0.9299999999999999
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.2, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.06234309623430963,0.05734646780732222,0.06733972466129703,0.0496234309623431,0.013351661505285706,0.0032682022513019996,0.023435120759269415,1.198
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.5, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.11650893796004207,0.10685249376012387,0.12616538215996026,0.013774973711882226,0.10417653905523996,0.09611168696838228,0.11224139114209765,1.9920000000000002
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.5, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.2,0.10766961651917403,0.10194304780178927,0.1133961852365588,0.05845624385447394,0.05226525767210951,0.051229985546925955,0.053300529797293064,1.956
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.5, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.15576519916142556,0.1429929066007677,0.16853749172208343,0.025555555555555554,0.13363471506264096,0.12276985257974712,0.1444995775455348,1.796
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.5, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.1375,0.10645840004490592,0.1685415999550941,0.13774999999999998,-0.0003479385460084006,-0.0177168410631449,0.017020963971128098,0.6880000000000001
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.5, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.06778242677824267,0.06384293579843422,0.07172191775805112,0.05179916317991632,0.016834426704675005,0.010296626082169951,0.02337222732718006,1.07
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.8, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.11798107255520504,0.10985877202546032,0.12610337308494976,0.014384858044164039,0.10511310218291332,0.09815311941014054,0.1120730849556861,2.116
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.8, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.6,0.11199606686332349,0.10488486406213465,0.11910726966451232,0.061170108161258605,0.054136268407404806,0.0518402404041383,0.05643229641067131,2.296
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.8, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.15639412997903562,0.1468564475655064,0.16593181239256485,0.026666666666666665,0.13328275229888495,0.1252258334164838,0.1413396711812861,1.8539999999999999
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.8, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.1275,0.08585332342203311,0.1691466765779669,0.142,-0.016843383681300367,-0.042839355323414395,0.009152587960813661,0.8779999999999999
Tg,layer_propagation,"{""layer"": ""comention_ft"", ""restart"": 0.8, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.0686192468619247,0.0643509160209733,0.07288757770287609,0.052175732217573226,0.01733055045286715,0.010822623581054467,0.023838477324679835,1.214
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.2, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.017455310199789697,0.010759526029116069,0.024151094370463325,0.004794952681388012,0.012719388455724673,0.005516674666940379,0.019922102244508966,2.132
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.2, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.04995083579154376,0.046454685752803586,0.053446985830283934,0.037935103244837766,0.012483015526271748,0.0075168071049399226,0.017449223947603575,2.028
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.2, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.03459119496855346,0.031680875151784284,0.03750151478532263,0.015513626834381553,0.019377206160587704,0.01639496059686329,0.022359451724312116,1.8239999999999998
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.2, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.015,-0.01050327677468459,0.040503276774684585,0.041499999999999995,-0.027787189942513706,-0.049471752226958224,-0.006102627658069189,0.922
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.2, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,1.0,0.14435146443514646,0.1311061318908648,0.1575967969794281,0.07740585774058577,0.07250040651508291,0.05435309704536488,0.09064771598480094,1.0979999999999999
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.5, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.01892744479495268,0.011657946835112558,0.026196942754792805,0.005488958990536278,0.013511529190925648,0.005972608704228026,0.02105044967762327,1.9260000000000002
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.5, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.05132743362831858,0.04647058022178728,0.056184287034849886,0.040344149459193714,0.011444481513000648,0.006806582323714502,0.016082380702286795,1.8519999999999999
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.5, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.0389937106918239,0.03454177743087336,0.043445643952774435,0.016268343815513626,0.023099093461324452,0.01826505123591457,0.027933135686734334,2.0100000000000002
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.5, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.017499999999999998,-0.0033233382889834504,0.03832333828898345,0.041999999999999996,-0.025681915307412588,-0.03879965619728633,-0.012564174417538845,0.834
